company_id,company_name,year,region,okved_section,hypothesis_code,metric,value,zscore,interpretation,interpretation_reason,criticality,criticality_score,net_profit,dividends_paid,headcount,payout_ratio,tax_to_profit,financial_pressure_ratio,rev_growth,emp_growth
C0327,ПАО «Союз-Пром-327»,2023,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,H5,rev_per_emp,442044172.5,96.01873200684264,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,204498484,89521011,2,0.437758800207047,0.5103011668291878,0.7833126946680606,,
C0327,ПАО «Союз-Пром-327»,2024,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,H5,rev_per_emp,376245110.5,71.60629306961644,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,202196613,0,2,0,0.2821682675762724,0.4334143254613892,-0.1488517801917183,0
C0327,ПАО «Союз-Пром-327»,2025,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,H5,rev_per_emp,382849783.5,81.157988861904,risk,Экстремальная выручка на сотрудника при headcount=2. Вероятны транзитные операции или ошибка в данных.,critical,4,130904752,0,2,0,0.6587062859261213,0.7134346592401664,0.017554176295401902,0
C0331,АО «Мастер-Групп-331»,2023,Республика Крым,Выращивание зерновых,H5,rev_per_emp,34255874,4.090486978640402,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,9225204,3727934,1,0.40410315045607664,0.6518332819523558,0.8328239098800952,,
C0331,АО «Мастер-Групп-331»,2025,Республика Крым,Выращивание зерновых,H5,rev_per_emp,39918156,5.272965666411994,risk,Экстремальная выручка на сотрудника при headcount=1. Вероятны транзитные операции или ошибка в данных.,critical,4,15489596,0,1,0,0.1687767066358606,0.3082709868667254,0.016180960048725934,-0.5
C0332,АО «Восточный-Торг-332»,2023,Вологодская обл.,Управленческий консалтинг,H3,net_margin,0.04539442900483101,-4.142868853220149,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,3433546,0,18,0,3.4232662093357713,1.4281726584832268,,
C0332,АО «Восточный-Торг-332»,2023,Вологодская обл.,Управленческий консалтинг,H4,financial_pressure_ratio,1.4281726584832268,4.608673193193722,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,3433546,0,18,0,3.4232662093357713,1.4281726584832268,,
C0332,АО «Восточный-Торг-332»,2023,Вологодская обл.,Управленческий консалтинг,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-4.1), H4(fpr=1.43). Многомерная аномалия.",critical,4,3433546,0,18,0,3.4232662093357713,1.4281726584832268,,
C0332,АО «Восточный-Торг-332»,2024,Вологодская обл.,Управленческий консалтинг,H3,net_margin,0.07555511127443544,-6.400091405468102,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,6483500,0,18,0,1.2284398858641166,0.957489597721291,0.13450222829653136,0
C0332,АО «Восточный-Торг-332»,2025,Вологодская обл.,Управленческий консалтинг,H3,net_margin,0.02084970567850481,-3.884192323260285,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,2001631,0,19,0,3.0663398998117035,1.1884033239832574,0.11876384822581065,0.05555555555555558
C0335,ООО «Северный-Торг-335»,2023,Сахалинская обл.,Производство хлебобулочных изделий,H3,net_margin,0.11007269639189414,-2.319397366244073,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,5914498,0,18,0,0.6701244974636901,0.7378327450208677,,
C0335,ООО «Северный-Торг-335»,2024,Сахалинская обл.,Производство хлебобулочных изделий,H3,net_margin,0.2735773163467443,2.0703223020923414,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,13802189,0,21,0,0.5565026678014625,0.591497468114438,-0.06107781426686676,0.16666666666666674
C0336,АО «Промт-Инвест-336»,2023,Пензенская обл.,Производство алкогольных напитков,H3,net_margin,0.12722454321099572,-2.4541066900438095,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,8622734,0,21,0,1.370728935857235,1.0745488608818692,,
C0338,АО «Промт-Инвест-338»,2024,Республика Крым,Производство пластмасс,H3,net_margin,0.06793712769334742,-2.613428893701246,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,4095714,0,4,0,0.8939525562575903,0.9062700370160883,0.47485149306416385,0
C0338,АО «Промт-Инвест-338»,2024,Республика Крым,Производство пластмасс,H5,rev_per_emp,15071707.25,3.6689911512611184,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,4095714,0,4,0,0.8939525562575903,0.9062700370160883,0.47485149306416385,0
C0338,АО «Промт-Инвест-338»,2024,Республика Крым,Производство пластмасс,H6,multi_flags,2,,economic_signal,"Сработало 2 флагов: H3(-2.6), H5(+3.7). Большинство экономически объяснимо.",medium,2,4095714,0,4,0,0.8939525562575903,0.9062700370160883,0.47485149306416385,0
C0338,АО «Промт-Инвест-338»,2025,Республика Крым,Производство пластмасс,H5,rev_per_emp,15144402.5,3.970219586806957,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,6399454,1948864,4,0.3045359807258557,1.143774140731381,1.0237563116336366,0.004823292331397999,0
C0341,АО «Южный-Маркет-341»,2024,Чувашская Республика,Производство хлебобулочных изделий,H2,rev_growth,0.32563027332072747,-0.5553051070232687,risk,Рост выручки при сокращении штата без роста производительности.,high,3,9137333,0,19,0,1.036536372265299,0.8685963764143949,0.32563027332072747,-0.050000000000000044
C0344,ООО «Прогресс-Холдинг-344»,2024,Иркутская обл.,Лесозаготовка,H5,rev_per_emp,9590199.35483871,3.08319727722534,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,79930807,0,31,0,0.4655233244423517,0.488494787887589,0.055964718035682814,-0.08823529411764708
